gene_id,class,toxin_family,CLP2057,CLP2065,CLP2068,CLP2071,CLP2105,CLP2109,CLP2137,KW1744,Average
Ccera-CLP2065ngen_InorganicPP_ngenContig5029_-_CDS,Nontoxin,Nontoxin,58.31,131.25,105.29,85.38,88.76,90.96,140.35,135.94,104.53
Ccera-CLP2057ext_CDC42_ngenContig2646_-_CDS,Nontoxin,Nontoxin,60.87,143.77,90.56,128.84,85.59,120.86,121.7,80.82,104.12625
Ccera-CLP2057ext_S100-A10_ngenContig3071_-_CDS,Nontoxin,Nontoxin,47.89,170.3,141.95,117.06,78.36,119.61,76.3,78.43,103.7375
Ccera-CLP2057ext_d3PGDH_ngenContig4152_-_CDS,Nontoxin,Nontoxin,102.29,179.85,76.78,88.06,51.81,69.17,123.97,136.17,103.5125
Ccera-CLP2071ngen_Archease_ngenContig1951_-_CDS,Nontoxin,Nontoxin,47.55,125.29,91.68,131.33,83.27,125.79,131.12,86.21,102.78
Ccera-CLP2065ngen_SC35B1_ngenContig1201_-_CDS,Nontoxin,Nontoxin,73.46,141.3,152.47,50.37,85.66,77.07,146.93,94.19,102.68125
Ccera-CLP2071ngen_ATPSyn-a_ngenContig4184_-_CDS,Nontoxin,Nontoxin,98.43,114.01,55.15,124.18,73.93,125.63,125.29,99.1,101.965
Ccera-CLP2057ext_RNAPolIIE_ngenContig4263_-_CDS,Nontoxin,Nontoxin,61.43,148.92,132.27,77.34,89.53,128.97,110.1,62.06,101.3275
Ccera-CLP2057ext_ActinRelComp2_ngenContig2219_-_CDS,Nontoxin,Nontoxin,52.21,169.81,96.01,112.05,73.85,91.69,118.03,96.46,101.26375
Ccera-CLP2071ngen_25OligSyn1_ngenContig2556_-_CDS,Nontoxin,Nontoxin,5.16,291.89,17.43,61.96,4.89,386.09,1.25,41.04,101.21375
Ccera-CLP2057ext_P97VCP_ngenContig163_-_CDS,Nontoxin,Nontoxin,68.41,106.53,75.46,113.24,108.15,137.8,148.08,48.72,100.79875
Ccera-CLP2057ext_PMP34_ngenContig768_-_CDS,Nontoxin,Nontoxin,74.12,96.72,135.44,118.58,56.75,99.72,108.28,116.31,100.74
Ccera-CLP2065ngen_Vacuolar28_ngenContig362_-_CDS,Nontoxin,Nontoxin,66.56,114.72,51.11,122.32,91.18,133.8,138.55,85.03,100.40875
Ccera-CLP2057ext_Sec22b-B_ngenContig2059_-_CDS,Nontoxin,Nontoxin,39.77,111.1,66.11,121.86,124.88,119.04,106.91,110.41,100.01
Ccera-CLP2057ext_CytBRed1_ngenContig331_-_CDS,Nontoxin,Nontoxin,85.69,201.29,25.77,80.11,52.78,90.57,169.89,90.51,99.57625
Ccera-CLP2057ext_RLP24_ngenContig4136_-_CDS,Nontoxin,Nontoxin,66.31,87.75,44.54,100.48,95.01,151.85,134.65,115.87,99.5575
Ccera-CLP2071ngen_Reticulocalbin2_ngenContig5533_-_CDS,Nontoxin,Nontoxin,75.01,129.68,66.01,117.53,82.59,105.51,114.75,102.66,99.2175
Ccera-CLP2057ext_C5orf43_ngenContig2939_-_CDS,Nontoxin,Nontoxin,87.29,134.61,117.75,64.87,67.38,59.92,123.91,137.76,99.18625
Ccera-CLP2065ngen_TOM22_ngenContig2328_-_CDS,Nontoxin,Nontoxin,82.19,87.82,135.32,81.06,62.69,130.01,123.57,87.31,98.74625
Ccera-CLP2065ngen_ADP-ribosylation4A_ngenContig4547_-_CDS,Nontoxin,Nontoxin,62.16,140.43,74.46,57.83,102.51,73.09,115.66,163.58,98.715
Ccera-CLP2057ext_dnaJA2_ngenContig910_-_CDS,Nontoxin,Nontoxin,56.4,148.19,77.83,97.91,72.96,94.47,146.78,94.99,98.69125
Ccera-CLP2057ext_Tob1_ngenContig4290_-_CDS,Nontoxin,Nontoxin,80.28,99.25,130.92,113.74,65.55,59.1,137.03,102.68,98.56875
Ccera-CLP2057ext_rhoDissInh1_ngenContig4266_-_CDS,Nontoxin,Nontoxin,53.64,127,110.11,86.18,93.29,120.54,132.47,63.92,98.39375
Ccera-CLP2057ext_pre-mRNAp14_ngenContig3811_-_CDS,Nontoxin,Nontoxin,60.98,120.19,129.78,79.55,63.02,78.89,126.43,128.01,98.35625
Ccera-CLP2057ext_RabGDPDissInh-b_ngenContig4581_-_CDS,Nontoxin,Nontoxin,97.85,150.45,59.01,68.38,64.37,100.75,130.12,115.21,98.2675
Ccera-CLP2057ext_MultivesicularBody1b-1_ngenContig1787_-_CDS,Nontoxin,Nontoxin,59.44,162.29,86.98,79.24,83.92,98.28,136.57,72.09,97.35125
Ccera-CLP2057ext_NADHDehydro1-C2_ngenContig1898_-_CDS,Nontoxin,Nontoxin,75.21,56.26,39.14,118.46,115.95,94.67,114.86,161.52,97.00875
Ccera-CLP2057ext_KinII-d_ngenContig252_-_CDS,Nontoxin,Nontoxin,80.74,64.09,99.81,103.7,49.53,83.7,183.26,108.41,96.655
Ccera-CLP2057ext_C6orf57_ngenContig1623_-_CDS,Nontoxin,Nontoxin,79.02,124.1,122.39,139.83,51.89,67.15,101.69,87.06,96.64125
Ccera-CLP2057ext_NHP2_ngenContig1218_-_CDS,Nontoxin,Nontoxin,65.47,112.33,136.29,77.69,94.95,88.69,105.94,91.26,96.5775
Ccera-CLP2057ext_DyneinLight2_ngenContig4330_-_CDS,Nontoxin,Nontoxin,58.92,105.11,113.08,89.51,90.91,117.36,129.29,67.8,96.4975
Ccera-CLP2057ext_boIA2_ngenContig3490_-_CDS,Nontoxin,Nontoxin,112.96,89.52,133.43,51.33,98.36,70.48,147.1,68.3,96.435
Ccera-CLP2057ext_Calmodulin-1_ngenContig4332_-_CDS,Nontoxin,Nontoxin,70.1,138.76,72.33,75.42,84.53,113.44,105.9,109.66,96.2675
Ccera-CLP2057ext_LathoserolOx_ngenContig2574_-_CDS,Nontoxin,Nontoxin,48.42,128.97,102.87,97.03,69.64,58.87,80.78,181.67,96.03125
Ccera-CLP2057ext_DPbGT_ngenContig1253_-_CDS,Nontoxin,Nontoxin,70.36,109.22,113.4,109.17,75.08,101.58,97.82,91.13,95.97
Ccera-CLP2057ext_Coatomer-z2_ngenContig1881_-_CDS,Nontoxin,Nontoxin,98.64,130.21,96.77,53.03,73.14,48.97,151.59,112.5,95.60625
Ccera-CLP2057ext_Caveolin2_ngenContig3937_-_CDS,Nontoxin,Nontoxin,98.67,142.2,37.79,66.66,118.05,128.71,95.08,77.24,95.55
Ccera-CLP2057ext_AP-3-s1_ngenContig1910_-_CDS,Nontoxin,Nontoxin,71.49,82.72,108.54,108.11,83.43,72.2,132.3,104.72,95.43875
Ccera-CLP2057ext_TMP97_ngenContig1688_-_CDS,Nontoxin,Nontoxin,63.71,65.48,51.9,88.18,77.28,144.75,164.78,106.42,95.3125
Ccera-CLP2109ngen_Nexin1_ngenContig1564_-_CDS,Nontoxin,Nontoxin,47.55,162.8,67.02,121.88,93.57,117.23,99.78,51.18,95.12625
Ccera-CLP2071ngen_PITH_ngenContig3655_-_CDS,Nontoxin,Nontoxin,69.39,117.75,51.18,107.1,85.53,104.55,117.96,103.4,94.6075
Ccera-CLP2057ext_NDUFV3_ngenContig1067_-_CDS,Nontoxin,Nontoxin,106.85,107.44,127.64,65.77,71.05,41.41,90.74,145.03,94.49125
Ccera-CLP2057ext_UbMod3_ngenContig2317_-_CDS,Nontoxin,Nontoxin,73.42,120.17,104.03,91.85,56.86,86.29,120.53,101.61,94.345
Ccera-CLP2109ngen_MacrophageMigInh_ngenContig5285_-_CDS,Nontoxin,Nontoxin,21.85,6.92,0,132.45,53.66,158.71,88.07,291.66,94.165
Ccera-CLP2057ext_SOSS-C_ngenContig1377_-_CDS,Nontoxin,Nontoxin,115.38,93.6,121.11,66.04,64.77,89.41,115.56,87.36,94.15375
Ccera-CLP2057ext_RWD1_ngenContig980_-_CDS,Nontoxin,Nontoxin,87.26,109.12,118.05,84.76,58.66,81.64,119.48,93.5,94.05875
Ccera-CLP2057ext_PhosphohistidineP_ngenContig2144_-_CDS,Nontoxin,Nontoxin,85.86,113.68,79.5,113,50.07,93.76,103.01,111.48,93.795
Ccera-CLP2057ext_CasKin2b_ngenContig4292_-_CDS,Nontoxin,Nontoxin,60.56,116.92,111.47,91.15,82.93,90.83,121.96,73.55,93.67125
Ccera-CLP2057ext_AP-2-mu_ngenContig1334_-_CDS,Nontoxin,Nontoxin,66.28,126.05,86.35,94.01,75.51,90.98,118.63,91.4,93.65125
Ccera-CLP2057ext_snRnpE_ngenContig253_-_CDS,Nontoxin,Nontoxin,89.79,123.02,123.77,76.35,58.63,104.63,78.64,88.98,92.97625
Ccera-CLP2068ngen_MitActKin6_ngenContig3120_-_CDS,Nontoxin,Nontoxin,47.39,145.18,85.41,64.76,100.51,87.03,166.65,44.5,92.67875
Ccera-CLP2057ext_YIPF3_ngenContig2859_-_CDS,Nontoxin,Nontoxin,79.21,106.28,77.09,88.21,77.13,94.75,133.44,84.65,92.595
Ccera-CLP2057ext_SEC11A_ngenContig4168_-_CDS,Nontoxin,Nontoxin,48.49,160.58,74.99,84.43,83.23,145.87,70.04,71.75,92.4225
Ccera-CLP2057ext_Obg1_ngenContig2110_-_CDS,Nontoxin,Nontoxin,78.46,80.96,131.46,80.86,72,80.2,118.47,96.27,92.335
Ccera-CLP2057ext_GST-3_ngenContig2565_-_CDS,Nontoxin,Nontoxin,83.3,124.93,120.12,63.66,52.63,64.19,114.84,112.72,92.04875
Ccera-CLP2057ext_C4orf52_ngenContig2419_-_CDS,Nontoxin,Nontoxin,154.62,78.58,78.82,75.09,54.65,34.69,164.46,94.47,91.9225
Ccera-CLP2057ext_Rab7a_ngenContig4050_-_CDS,Nontoxin,Nontoxin,64.51,103.35,99.88,84.46,62.99,122.33,121.56,76.16,91.905
Ccera-CLP2057ext_ADPRibosyl3-1_ngenContig2909_-_CDS,Nontoxin,Nontoxin,69.77,98.82,98.96,75.91,71.44,105.77,146.11,67,91.7225
Ccera-CLP2109ngen_P4H-a1_ngenContig3014_-_CDS,Nontoxin,Nontoxin,77.42,84,117.95,100.47,72.81,103.98,102.69,74.07,91.67375
Ccera-CLP2057ext_C17orf37_ngenContig1865_-_CDS,Nontoxin,Nontoxin,75.02,89.89,157.5,43.38,108.07,59.03,129.3,67.45,91.205
Ccera-CLP2057ext_SecCarrierMem4_ngenContig4251_-_CDS,Nontoxin,Nontoxin,49.41,108.31,94.02,78.89,80.01,134.3,138.02,46.25,91.15125
Ccera-CLP2065ngen_Actin3_ngenContig6494_-_CDS,Nontoxin,Nontoxin,71.99,111.24,116.36,63.43,70.42,98.76,118.22,77.94,91.045
Ccera-CLP2057ext_ProteasomeAct1_ngenContig4700_-_CDS,Nontoxin,Nontoxin,36.04,264.77,35.9,80.23,51.73,116.66,56.56,84.52,90.80125
Ccera-CLP2057ext_Anaphase11_ngenContig4351_-_CDS,Nontoxin,Nontoxin,76.51,108.38,91.56,72.76,38.64,103.97,104.6,126.53,90.36875
Ccera-CLP2065ngen_SterolReductase_ngenContig5888_-_CDS,Nontoxin,Nontoxin,32.13,106.54,60.37,80.94,68.84,101.44,182.29,90.28,90.35375
Ccera-CLP2071ngen_selenoproteinU_ngenContig1521_-_CDS,Nontoxin,Nontoxin,29.36,67.01,87.14,175.55,18.27,152.65,122.67,69.76,90.30125
Ccera-CLP2057ext_Basigin_ngenContig4317_-_CDS,Nontoxin,Nontoxin,61.34,130.6,63.13,83.8,94.32,138.37,95.79,54.53,90.235
Ccera-CLP2057ext_GTPBindingSAR1a_ngenContig860_-_CDS,Nontoxin,Nontoxin,86.42,106.09,126.35,74.98,74.59,102.52,111.06,37.18,89.89875
Ccera-CLP2057ext_NADHDehydro2_ngenContig4084_-_CDS,Nontoxin,Nontoxin,69.16,99.06,93.37,87.26,72.18,78.49,117.9,101.01,89.80375
Ccera-CLP2057ext_ETS_ngenContig1527_-_CDS,Nontoxin,Nontoxin,77.54,91.06,125.06,112.67,55.81,80.74,101.88,72.15,89.61375
Ccera-CLP2057ext_FAM50A_ngenContig1678_-_CDS,Nontoxin,Nontoxin,76.85,74.08,72.68,73.67,77.73,85.06,157.47,95.19,89.09125
Ccera-CLP2057ext_CystatinB_ngenContig2688_-_CDS,Nontoxin,Nontoxin,53.21,108.67,119.72,138.45,46.1,66.45,98.85,80.84,89.03625
Ccera-CLP2057ext_CleftTm1_ngenContig1844_-_CDS,Nontoxin,Nontoxin,118.96,66.53,118.24,79.26,63.55,62.8,81.21,119.87,88.8025
Ccera-CLP2057ext_Grainyhead1_ngenContig2853_-_CDS,Nontoxin,Nontoxin,87.07,64.86,126.07,94.45,54.78,71.61,118.71,92.51,88.7575
Ccera-CLP2057ext_NucCap2_ngenContig598_-_CDS,Nontoxin,Nontoxin,59.91,127.54,66.85,80.32,72.92,109.89,109.33,82.58,88.6675
Ccera-CLP2057ext_NSA2_ngenContig1884_-_CDS,Nontoxin,Nontoxin,60.49,111.05,102.26,75.93,64.17,77.08,117.58,100.36,88.615
Ccera-CLP2057ext_PMP-22_ngenContig651_-_CDS,Nontoxin,Nontoxin,89.29,80.11,67.73,134.75,41.69,65.83,103.58,119.51,87.81125
Ccera-CLP2057ext_UbConjE2D2_ngenContig4082_-_CDS,Nontoxin,Nontoxin,74.1,103.75,83.36,95.63,47.54,66.23,118.71,109.9,87.4025
Ccera-CLP2057ext_SAR1b_ngenContig77_-_CDS,Nontoxin,Nontoxin,58.28,130.94,82.06,71.64,115.61,71.01,91.34,74,86.86
Ccera-CLP2065ngen_DPP4a_ngenContig844_-_CDS,Nontoxin,Nontoxin,69.98,86.76,123.46,54.77,75.05,71.19,112.14,100.39,86.7175
Ccera-CLP2057ext_ER-Golgi2_ngenContig420_-_CDS,Nontoxin,Nontoxin,58.68,93.35,62.28,86.47,73.63,67.99,136.97,112.81,86.5225
Ccera-CLP2109ngen_pleckA2_ngenContig209_-_CDS,Nontoxin,Nontoxin,38.99,45.56,4.21,92.47,58.92,190.42,86.41,174.28,86.4075
Ccera-CLP2057ext_CathepsinD_ngenContig3275_-_CDS,Nontoxin,Nontoxin,33.28,81.39,102.32,74.25,72.32,95.64,146.53,83.33,86.1325
Ccera-CLP2071ngen_GammaSecretase_ngenContig2687_-_CDS,Nontoxin,Nontoxin,48.09,92.84,32.11,112.03,93.52,136.16,101.75,72.04,86.0675
Ccera-CLP2057ext_Canopy2_ngenContig464_-_CDS,Nontoxin,Nontoxin,100.74,93.6,119.94,76.95,54.39,90.37,83.74,67.95,85.96
Ccera-CLP2057ext_ATPBindingE1_ngenContig2599_-_CDS,Nontoxin,Nontoxin,98.51,54.3,116.59,54.31,60.33,66.6,112.51,124.44,85.94875
Ccera-CLP2057ext_TComplex1g_ngenContig4354_-_CDS,Nontoxin,Nontoxin,55.27,106.32,66.13,88.95,68.35,111.11,123.1,67.69,85.865
Ccera-CLP2057ext_PeroxideReductase_ngenContig3615_-_CDS,Nontoxin,Nontoxin,40.17,111.81,84.53,98.07,60.22,61.58,87.68,142.2,85.7825
Ccera-CLP2105ngen_NADHDehydro-1b5_ngenContig2387_-_CDS,Nontoxin,Nontoxin,92.25,68.89,89.23,111.76,57.21,48.31,105.24,112.39,85.66
Ccera-CLP2057ext_CarbReductase1_ngenContig747_-_CDS,Nontoxin,Nontoxin,75.92,74.63,116.44,60.86,71.34,62.02,154.38,67.6,85.39875
Ccera-CLP2057ext_HSP60_ngenContig430_-_CDS,Nontoxin,Nontoxin,108.7,85.08,110.31,67.12,54.31,68.47,111.44,73.6,84.87875
Ccera-CLP2065ngen_Prefoldin5_ngenContig2758_-_CDS,Nontoxin,Nontoxin,77.79,88.48,103.35,58.59,31.41,45.7,123.3,149.88,84.8125
Ccera-CLP2065ngen_tRNA-MT112_ngenContig6453_-_CDS,Nontoxin,Nontoxin,72.37,113.29,78.91,63.48,43.49,107.91,95.62,103.28,84.79375
Ccera-CLP2057ext_AnnexinA5_ngenContig1278_-_CDS,Nontoxin,Nontoxin,51.68,87.33,133.09,66.84,60.26,73.99,111.91,92.51,84.70125
Ccera-CLP2137ngen_Methyltransferase9_ngenContig416_-_CDS,Nontoxin,Nontoxin,74.04,114.12,56.05,104.36,68.54,100.67,78.6,78.67,84.38125
Ccera-CLP2057ext_MedRNAPolII_ngenContig1535_-_CDS,Nontoxin,Nontoxin,71.26,81.02,101.9,64.26,64.58,73.92,143.03,73.87,84.23
Ccera-CLP2057ext_Proteasome14_ngenContig1310_-_CDS,Nontoxin,Nontoxin,27.3,66.21,154.37,36.5,80.69,97.3,184.92,24.63,83.99
Ccera-CLP2057ext_DehydrocholesterolRed_ngenContig2575_-_CDS,Nontoxin,Nontoxin,34.15,123.25,101.1,91.34,51.11,72.84,115.5,82.3,83.94875
Ccera-CLP2057ext_Prefoldin6_ngenContig4505_-_CDS,Nontoxin,Nontoxin,60.12,109.73,53.21,123.64,73.41,84.04,60.75,106.09,83.87375
Ccera-CLP2057ext_RiboflavinKin_ngenContig963_-_CDS,Nontoxin,Nontoxin,66.9,99.82,70.83,55.9,96.23,106.2,122.08,51.95,83.73875
Ccera-CLP2065ngen_Sec1_ngenContig5608_-_CDS,Nontoxin,Nontoxin,60.15,63.19,120.07,58.05,69.46,67.63,121.48,109.82,83.73125
Ccera-CLP2057ext_tcomp1b_ngenContig783_-_CDS,Nontoxin,Nontoxin,56.19,60.85,151.41,59.04,61.17,89.23,123.66,67.66,83.65125
Ccera-CLP2065ngen_CDK5-3_ngenContig772_-_CDS,Nontoxin,Nontoxin,69.3,120.99,104.31,38.77,52.93,35.24,98.37,148.46,83.54625
Ccera-CLP2057ext_cAMPKin_ngenContig1599_-_CDS,Nontoxin,Nontoxin,79.13,71.94,112.8,64.99,71.82,71.82,117.96,77.71,83.52125
Ccera-CLP2057ext_NAG1PT-g_ngenContig1955_-_CDS,Nontoxin,Nontoxin,77.1,86.61,64.32,77.31,63.28,49.51,118.9,129.43,83.3075
Ccera-CLP2071ngen_Gly-tRNALig_ngenContig2970_-_CDS,Nontoxin,Nontoxin,75.9,132.64,62.41,68.31,80.39,44.32,85.97,113.15,82.88625
Ccera-CLP2057ext_NADHDehydro-1a9_ngenContig2605_-_CDS,Nontoxin,Nontoxin,57.27,79.59,88.48,79.98,63.02,103.14,124.39,65.32,82.64875
Ccera-CLP2057ext_RetinolDH16_ngenContig388_-_CDS,Nontoxin,Nontoxin,76.03,58.2,67.59,104.34,63.4,109.23,56.88,123.44,82.38875
Ccera-CLP2057ext_GlycPhosDeh_ngenContig3512_-_CDS,Nontoxin,Nontoxin,53.89,167.31,69.46,55.19,83.35,63.02,101.37,63.51,82.1375
Ccera-CLP2065ngen_RNAPolII-RPB4_ngenContig5008_-_CDS,Nontoxin,Nontoxin,127.38,54.5,129.01,39.26,59.59,58.37,101.64,86.7,82.05625
Ccera-CLP2057ext_mRpL55_ngenContig4632_-_CDS,Nontoxin,Nontoxin,75.87,67.01,136.2,40.88,80.9,37.03,93.99,123.65,81.94125
Ccera-CLP2057ext_MagTran1_ngenContig972_-_CDS,Nontoxin,Nontoxin,57.75,114.87,76.96,53.97,105,79.71,103.99,61.21,81.6825
Ccera-CLP2057ext_Mortal4_ngenContig1859_-_CDS,Nontoxin,Nontoxin,60.11,112.06,70.91,84.13,68.78,80.14,96.71,79.6,81.555
Ccera-CLP2057ext_NADHDehydro-1b6_ngenContig955_-_CDS,Nontoxin,Nontoxin,61.38,62.36,54.03,108.7,56.78,122.45,99.79,80.56,80.75625
Ccera-CLP2057ext_LactoglutathioneLyase_ngenContig2929_-_CDS,Nontoxin,Nontoxin,45.2,102.08,112.6,58.11,65.61,72.39,112.5,77.32,80.72625
Ccera-CLP2057ext_VType-F_ngenContig4769_-_CDS,Nontoxin,Nontoxin,56.07,26.98,7.96,112.28,116.56,150.77,104.63,70.2,80.68125
Ccera-CLP2057ext_26SregS10B_ngenContig3954_-_CDS,Nontoxin,Nontoxin,70.62,80.42,113.85,52.19,55.88,78.65,134.49,57.94,80.505
Ccera-CLP2057ext_SignalRec9_ngenContig1575_-_CDS,Nontoxin,Nontoxin,57.08,99.35,64.35,92.75,91.96,61.05,83.84,93.05,80.42875
Ccera-CLP2057ext_C18orf32_ngenContig3132_-_CDS,Nontoxin,Nontoxin,52.96,108.34,46.07,78.64,68.57,46.04,139.89,102.85,80.42
Ccera-CLP2071ngen_SignalRecPart-a_ngenContig4025_-_CDS,Nontoxin,Nontoxin,62.82,96.51,95.85,73.38,98.21,90.52,63.85,61.75,80.36125
Ccera-CLP2057ext_C11orf73_ngenContig832_-_CDS,Nontoxin,Nontoxin,66.27,85.67,90.24,83.36,65.53,74.64,91.46,85.48,80.33125
Ccera-CLP2065ngen_Nat13_ngenContig6199_-_CDS,Nontoxin,Nontoxin,42.48,87.25,107.43,63.46,82.32,71.09,110.04,75.88,79.99375
Ccera-CLP2057ext_TyrosinetRNALig_ngenContig4551_-_CDS,Nontoxin,Nontoxin,61.08,104.55,56.86,90.93,70.84,101.28,99.02,54.49,79.88125
Ccera-CLP2065ngen_HistoneBind_ngenContig692_-_CDS,Nontoxin,Nontoxin,51.13,106.76,71.39,81.11,66.13,80.21,98.23,79.94,79.3625
Ccera-CLP2057ext_TIF-3L_ngenContig2625_-_CDS,Nontoxin,Nontoxin,53.53,82.89,93.91,68.34,61.61,55.58,118.45,98.02,79.04125
Ccera-CLP2057ext_GST-P_ngenContig4237_-_CDS,Nontoxin,Nontoxin,58.49,102.43,133.72,43.52,43.14,53.7,128.9,68.08,78.9975
Ccera-CLP2057ext_Transactivator3_ngenContig2239_-_CDS,Nontoxin,Nontoxin,58.93,63.33,68.62,80.46,68.51,64.72,114.5,112.85,78.99
Ccera-CLP2071ngen_Thioredox15_ngenContig3364_-_CDS,Nontoxin,Nontoxin,68.01,87.61,98.4,72.04,57.15,83.23,96.48,68.55,78.93375
Ccera-CLP2057ext_UbConjE2K_ngenContig1621_-_CDS,Nontoxin,Nontoxin,42.22,105.09,81.91,58.93,86.58,94.54,113.11,48.42,78.85
Ccera-CLP2065ngen_Tubulin-a1B_ngenContig2423_-_CDS,Nontoxin,Nontoxin,32.42,147.42,71.57,103.19,84.1,96.46,60.64,34.64,78.805
Ccera-CLP2057ext_Proteasome7-2_ngenContig205_-_CDS,Nontoxin,Nontoxin,56.86,77.86,49.43,96.67,55.68,112.13,116.47,63.65,78.59375
Ccera-CLP2057ext_VTypeATPaseG1_ngenContig4461_-_CDS,Nontoxin,Nontoxin,62.39,83.36,76.3,90.26,55.81,64.49,108.66,85.95,78.4025
Ccera-CLP2057ext_Decorin_ngenContig3379_-_CDS,Nontoxin,Nontoxin,161.22,30.49,145.69,36.06,24.79,45.63,135.62,46.45,78.24375
Ccera-CLP2057ext_Profilin2_ngenContig2497_-_CDS,Nontoxin,Nontoxin,68.87,124.55,61.36,53.38,30.19,47.04,152.13,84.61,77.76625
Ccera-CLP2057ext_SerThrPP2A-b_ngenContig3548_-_CDS,Nontoxin,Nontoxin,51.92,93.27,84.41,79.12,55.38,76.2,114.43,66.72,77.68125
Ccera-CLP2057ext_HSP90-Cdc37_ngenContig1890_-_CDS,Nontoxin,Nontoxin,58.15,83.43,104.99,78.1,48.67,55.37,85.41,106.32,77.555
Ccera-CLP2057ext_ChargedMultivesicular5_ngenContig2654_-_CDS,Nontoxin,Nontoxin,51.83,104.47,99.96,42.67,56.4,43.73,104.05,117.22,77.54125
Ccera-CLP2071ngen_SWEET1_ngenContig5630_-_CDS,Nontoxin,Nontoxin,55.28,179.39,45.16,109.92,45.99,75.07,47.5,61.05,77.42
Ccera-CLP2057ext_EukTran4E_ngenContig2536_-_CDS,Nontoxin,Nontoxin,61.56,70.8,105.2,60.55,60.04,66.99,116.79,76.96,77.36125
Ccera-CLP2057ext_HemaNeuro1_ngenContig3481_-_CDS,Nontoxin,Nontoxin,56.8,106.52,81.35,86.05,50.47,54.88,90.54,92.07,77.335
Ccera-CLP2057ext_VesicleMP8_ngenContig2846_-_CDS,Nontoxin,Nontoxin,66.43,83.68,85.23,81.46,71.38,95.88,72.99,57.89,76.8675
Ccera-CLP2065ngen_VAM-A_ngenContig4618_-_CDS,Nontoxin,Nontoxin,49.59,92.91,65.86,89.46,40.37,59.18,112.22,104.08,76.70875
Ccera-CLP2065ngen_MethionylAminopeptidase2_ngenContig1398_-_CDS,Nontoxin,Nontoxin,52.82,72.42,82.67,82.35,35.75,66.14,110.73,109.89,76.59625
Ccera-CLP2057ext_mRpL33_ngenContig1941_-_CDS,Nontoxin,Nontoxin,62.76,82.96,100.04,43.54,40.7,64.05,113.9,103.99,76.4925
Ccera-CLP2057ext_Oxidoreductase-HTATIP2_ngenContig273_-_CDS,Nontoxin,Nontoxin,76.17,87.88,81.2,87.12,51.12,67.05,92.2,67.82,76.32
Ccera-CLP2057ext_LupusLa_ngenContig1975_-_CDS,Nontoxin,Nontoxin,40.54,76.08,113.79,60.3,82.75,99.76,86.51,48.89,76.0775
Ccera-CLP2057ext_PEthBind1_ngenContig2226_-_CDS,Nontoxin,Nontoxin,51.55,115.01,77.5,117.09,68.48,52.41,69.73,55.16,75.86625
Ccera-CLP2057ext_ReceptorExpEnh5_ngenContig4105_-_CDS,Nontoxin,Nontoxin,50.36,88.28,66.66,72.13,54.55,62.04,103.02,109.4,75.805
Ccera-CLP2057ext_Sec23A_ngenContig3149_-_CDS,Nontoxin,Nontoxin,67.7,64.63,87.61,54.28,76.57,80.09,109.21,66,75.76125
Ccera-CLP2057ext_Rab-10_ngenContig1237_-_CDS,Nontoxin,Nontoxin,47.3,101.79,74.96,67.34,78.41,88.85,85.98,61.21,75.73
Ccera-CLP2057ext_MicrotubuleAssRP-EB_ngenContig4054_-_CDS,Nontoxin,Nontoxin,36.59,120.22,45.71,76.4,63.09,96.98,106.35,60.05,75.67375
Ccera-CLP2057ext_PeroxisomalIsom_ngenContig1643_-_CDS,Nontoxin,Nontoxin,71.75,83.12,76.86,45.15,79.76,50.85,119.79,77.64,75.615
Ccera-CLP2057ext_LMWPTyrPP_ngenContig2603_-_CDS,Nontoxin,Nontoxin,56.22,77.22,109.42,58.94,54.44,80.11,107.44,60.23,75.5025
Ccera-CLP2065ngen_ccd149_ngenContig1885_-_CDS,Nontoxin,Nontoxin,65.12,95.65,35.46,93.82,57.11,93.96,83.92,77.57,75.32625
Ccera-CLP2068ngen_Calmodulin-3_ngenContig559_-_CDS,Nontoxin,Nontoxin,62.24,115.39,59.25,60.68,63.24,77.65,89.31,74.19,75.24375
Ccera-CLP2057ext_ProteasomeAct2_ngenContig2149_-_CDS,Nontoxin,Nontoxin,29.7,217.14,40.39,54.7,46.3,92.27,54.93,65.12,75.06875
Ccera-CLP2065ngen_Derlin1_ngenContig6534_-_CDS,Nontoxin,Nontoxin,34.96,86.61,85.73,59.44,72.59,114.61,99.9,46.65,75.06125
Ccera-CLP2057ext_Rab11A-1_ngenContig2981_-_CDS,Nontoxin,Nontoxin,60.86,94.39,65.7,64.15,48.76,95.19,101.67,69.54,75.0325
Ccera-CLP2057ext_TMP66_ngenContig678_-_CDS,Nontoxin,Nontoxin,47.89,123.77,81.58,59.74,58.87,70.91,86.45,70.24,74.93125
Ccera-CLP2057ext_Prohibitin2_ngenContig1963_-_CDS,Nontoxin,Nontoxin,38.42,89.13,90.95,68.8,53.21,83.32,97.96,74.58,74.54625
Ccera-CLP2057ext_PeptideChainRelease1_ngenContig43_-_CDS,Nontoxin,Nontoxin,70.47,64.41,79.45,51.42,69.58,89.03,114.86,53.87,74.13625
Ccera-CLP2057ext_FAM18B1_ngenContig3608_-_CDS,Nontoxin,Nontoxin,66.75,55.72,80.47,62.13,64.15,102.29,101.05,59.01,73.94625
Ccera-CLP2057ext_SBDS_ngenContig56_-_CDS,Nontoxin,Nontoxin,50.53,74.82,88.39,63.01,63.67,77.78,108.02,63.54,73.72
